Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms,Vehicle_Mass
1075.5,68.33,0,-168,9.999747,0,3,0,0,3.8,49
1093,67.96,115.5,-196,9.999747,0,3,0,0,-0.6,38
1112.5,56.82,0,-168,9.999747,0,3,0,0,-2.7,49
1079.5,67.72,315.1057,-171.6057,9.999747,0,3,0,0,-0.6,38
1158.5,71.69,1179.5,-168,9.999747,0,3,0,0,0.6,38
886,66.29,1879.5,-154.494,9.999747,0,3,0,0,0.6,38
949.5,70.39,759.5,-168,9.999747,0,3,0,0,-0.4,38
1157.5,71.68,1179.5,-168,9.999747,0,3,0,0,0.6,38
930,69.61,1533.922,-168,9.999747,0,3,0,0,0.4,38
1150.5,71.38,2047.5,-168,9.999747,0,3,0,0,2.5,38
1166.5,72.06,1712.115,-168,9.999747,0,3,0,0,1.7,38
1226.5,75.63,0,-196,9.999747,0,3,0,0,-1.9,38
940.5,70.63,0,-168,9.999747,0,3,0,0,-0.6,38
1162,72.01,2188.676,-168,9.999747,0,3,0,0,1.7,38
1247.5,76.79,0,-196,9.999747,0,3,0,0,-2.1,38
1077,56.69,2243.5,-140,9.999747,0,3,0,0,4.6,49
1144.5,74.54,233.3415,-168,9.999747,0,3,0,0,3.8,49
1191,73.8,0,-196,9.999747,0,3,0,0,-1,38
1146.5,70.94,1991.064,-168,9.999747,0,3,0,0,1.9,38
1259,44.42,2632,-140,9.999747,0,3,0,0,4.2,49
1157,71.64,1739.5,-168,9.999747,0,3,0,0,1.5,38
1056,77.66,0,-140,9.999747,0,3,0,0,-4.4,49
1262.5,64.56,2604,-196,9.999747,0,3,0,0,1.7,38
1440.5,42.12,2681.885,-140,9.999747,0,3,0,0,4.8,49
1142,49.21,2632,-112,9.999747,0,3,0,0,4.6,49
958.5,50.82,660.3347,-112,9.999747,0,3,0,0,2.9,49
1228,44.09,92.93699,-140,9.999747,0,3,0,0,4.2,49
1082.5,56.32,759.5,-140,9.999747,0,3,0,0,0.2,49
1098,68.29,0,-195.0605,9.999747,0,3,0,0,-0.6,38
1091,80.78,0,-147.182,9.999747,0,3,0,0,-4,49
889,66.38,115.5,-168,9.999747,0,3,0,0,-1.5,38
1153.5,71.36,2131.458,-168,9.999747,0,3,0,0,1.9,38
986,74.07,0,-168,9.999747,0,3,0,0,-0.8,38
914.5,68.3,0,-140,9.999747,0,3,0,0,-4.8,49
1308.5,47.68,45.23092,-140,9.999747,0,3,0,0,1.7,49
966,72.63,0,-140,9.999747,0,3,0,0,-2.7,49
1158,71.53,1907.5,-168,9.999747,0,3,0,0,1.5,38
987.5,51.67,1627.5,-112,9.999747,0,3,0,0,1.7,49
1191.5,88.85,0,-168,9.999747,0,3,0,0,-1.3,49
1166,72.26,1908.682,-168,9.999747,0,3,0,0,1.5,38
1092,82.8,0,-168,9.999747,0,3,0,0,2.7,49
864,64.85,1836.953,-140,9.999747,0,3,0,0,0.8,38
1276,53.81,2526.379,-140,9.999747,0,3,0,0,1.9,49
1367,40.08,2663.5,-140,9.999747,0,3,0,0,4.8,49
1283,80.44,0,-196,9.999747,0,3,0,0,-3.1,38
1151.5,71.41,2103.5,-168,9.999747,0,3,0,0,1.9,38
1121,48.44,2632,-112,9.999747,0,3,0,0,4.2,49
922,68.63,1487.5,-140,9.999747,0,3,0,0,0.6,38
1126,48.62,2026.393,-140,9.999747,0,3,0,0,2.9,49
1080,67.05,675.5,-168,9.999747,0,3,0,0,-0.6,38
1215.5,75.25,0,-196,9.999747,0,3,0,0,-1.9,38
1212.5,74.53,0,-196,9.999747,0,3,0,0,-2.1,38
1159.5,60.73,900.2292,-168,9.999747,0,3,0,0,1.5,38
1249.5,77.11,0,-196,9.999747,0,3,0,0,-1,38
1165.5,71.97,1768.116,-168,9.999747,0,3,0,0,1.5,38
1194,88.89,0,-168,9.999747,0,3,0,0,-2.5,49
1371,85.14,0,-224,9.999747,0,3,0,0,-3.1,38
1150.5,70.95,2445.376,-145.8758,9.999747,0,3,0,0,2.5,38
1151,71,2439.5,-140,9.999747,0,3,0,0,2.5,38
923,68.51,2319.932,-140,9.999747,0,3,0,0,1,38
1230.5,76.31,0,-196,9.999747,0,3,0,0,-3.1,38
1172,41.81,2632,-112,9.999747,0,3,0,0,4.2,49
1189.5,61.85,2607.5,-168,9.999747,0,3,0,0,3.4,38
1162.5,62.74,1.246309,-168,9.999747,0,3,0,0,1.7,38
1159.5,50.25,2632,-112,9.999747,0,3,0,0,4.6,49
1144,40.84,2632,-112,9.999747,0,3,0,0,4.2,49
1316,46.11,2634.388,-140,9.999747,0,3,0,0,4.2,49
1211.5,73.8,1924.648,-196,9.999747,0,3,0,0,-1.9,38
918,68.59,1513.048,-140,9.999747,0,3,0,0,0.6,38
1317.5,67.35,2607.5,-168,9.999747,0,3,0,0,0.4,38
1088,47.13,2635.5,-112,9.999747,0,3,0,0,4.2,49
930,69.21,1873.747,-168,9.999747,0,3,0,0,0.2,38
1480.5,43.32,2663.5,-140,9.999747,0,3,0,0,4.8,49
1379,84.86,0,-224,9.999747,0,3,0,0,-2.7,38
1167,41.76,2632,-112,9.999747,0,3,0,0,4.8,49
940,70.3,3.5,-168,9.999747,0,3,0,0,-1,38
1025,53.17,1599.5,-121.7349,9.999747,0,3,0,0,1.7,49
1066.5,74.82,397.799,-140,9.999747,0,3,0,0,3.8,49
1068.5,54.58,2632,-168,9.999747,0,3,0,0,0.2,38
1167.5,72.37,1739.5,-168,9.999747,0,3,0,0,1.5,38
902.5,67.36,2159.5,-140,9.999747,0,3,0,0,1.3,38
881,66.12,1381.095,-140,9.999747,0,3,0,0,0.8,38
1159,71.65,1739.5,-168,9.999747,0,3,0,0,1.5,38
901,67.54,1067.5,-168,9.999747,0,3,0,0,-0.2,38
911.5,67.84,2100.901,-168,9.999747,0,3,0,0,0.6,38
1026.5,53.25,1599.5,-138.3274,9.999747,0,3,0,0,1.7,49
1257.5,78.17,0,-196,9.999747,0,3,0,0,-3.1,38
908.5,67.56,1767.5,-140,9.999747,0,3,0,0,0.6,38
941,70.3,3.5,-168,9.999747,0,3,0,0,-1,38
1225,43.35,2607.5,-140,9.999747,0,3,0,0,4.2,49
1153.5,41.27,2632,-112,9.999747,0,3,0,0,4.8,49
974,72.42,0,-140,9.999747,0,3,0,0,-1.9,49
1136.5,70.31,2439.5,-168,9.999747,0,3,0,0,2.3,38
1183,73.04,591.5,-168,9.999747,0,3,0,0,-1,38
866.5,64.9,1801.222,-140,9.999747,0,3,0,0,0.8,38
1213.5,44.81,1733.341,-168,9.999747,0,3,0,0,5,49
1191,42.89,2607.5,-140,9.999747,0,3,0,0,5,49
1146,71.06,2047.5,-168,9.999747,0,3,0,0,2.5,38
1193,73.96,0,-196,9.999747,0,3,0,0,-0.6,38
892.5,66.58,270.3966,-168,9.999747,0,3,0,0,-1.3,38
1148,70.79,2467.5,-168,9.999747,0,3,0,0,2.5,38
968,49.73,1590.592,-140,9.999747,0,3,0,0,0,49
1143,70.67,2293.469,-168,9.999747,0,3,0,0,2.1,38
1418,41.57,2688,-140,9.999747,0,3,0,0,4.8,49
1004.5,61.73,2356.159,-140,9.999747,0,3,0,0,1.695295541,38
908,67.77,2149.671,-168,9.999747,0,3,0,0,0.6,38
1279.5,54.35,2632,-140,9.999747,0,3,0,0,2.1,49
1381.5,48.64,2663.5,-140,9.999747,0,3,0,0,3.1,49
1180,60.45,2579.5,-168,9.999747,0,3,0,0,1.7,38
1155,85.71,0,-168,9.999747,0,3,0,0,-4,49
902.5,67.62,871.5,-168,9.999747,0,3,0,0,0.6,38
1154.5,71.61,1767.5,-168,9.999747,0,3,0,0,1.5,38
1337.5,56.74,556.1426,-140,9.999747,0,3,0,0,-0.6,49
1157.5,71.47,2215.5,-168,9.999747,0,3,0,0,1.7,38
1418.5,41.48,2688,-140,9.999747,0,3,0,0,4.8,49
1114,47.99,2635.5,-112,9.999747,0,3,0,0,4.2,49
1169.5,42.24,2632,-140,9.999747,0,3,0,0,4.2,49
1160,71.58,1739.5,-168,9.999747,0,3,0,0,1.5,38
1164,71.71,2159.5,-168,9.999747,0,3,0,0,1.7,38
1076,56.09,787.5,-140,9.999747,0,3,0,0,0.2,49
918,68.33,2383.5,-140,9.999747,0,3,0,0,1,38
1195.5,42.73,2607.5,-140,9.999747,0,3,0,0,4.8,49
1260,65.06,2604,-168,9.999747,0,3,0,0,1,38
1323,67.49,2595.978,-168,9.999747,0,3,0,0,0.4,38
1150,71.06,2271.5,-140,9.999747,0,3,0,0,2.3,38
1149.5,71.26,1834.353,-168,9.999747,0,3,0,0,1.9,38
1266.5,53.57,2621.991,-140,9.999747,0,3,0,0,1.9,49
909.5,67.48,1067.5,-168,9.999747,0,3,0,0,-0.2,38
1158,86.04,0,-168,9.999747,0,3,0,0,-4,49
893,66.49,2383.5,-140,9.999747,0,3,0,0,0.6,38
1475.5,51.48,2663.5,-140,9.999747,0,3,0,0,1.7,49
1179,43.32,2335.873,-140,9.999747,0,3,0,0,4.8,49
1048,54.43,1543.5,-140,9.999747,0,3,0,0,1.3,49
1005,75.11,0,-168,9.999747,0,3,0,0,-0.8,38
1154.5,59.67,1823.5,-168,9.999747,0,3,0,0,1.5,38
1224.5,43.45,2607.5,-140,9.999747,0,3,0,0,4.8,49
1231.5,75.9,0,-196,9.999747,0,3,0,0,-1.9,38
1199.5,62.38,2607.5,-168,9.999747,0,3,0,0,3.1,38
1157.5,71.55,1907.5,-168,9.999747,0,3,0,0,1.5,38
878,65.4,1410.22,-140,9.999747,0,3,0,0,0.543998571,38
895,67.27,759.5,-168,9.999747,0,3,0,0,-0.2,38
1063.5,54.33,316.5625,-140,9.999747,0,3,0,0,-2.7,49
1075.5,79.69,0,-140,9.999747,0,3,0,0,-4,49
1008,75.29,0,-168,9.999747,0,3,0,0,-1.9,38
1154.5,71.34,2215.5,-168,9.999747,0,3,0,0,1.9,38
920,68.59,1531.083,-140,9.999747,0,3,0,0,0.6,38
914,68.22,1543.5,-140,9.999747,0,3,0,0,0.6,38
992,61.27,2327.5,-140,9.999747,0,3,0,0,1.7,38
1110.5,47.5,2509.973,-140,9.999747,0,3,0,0,1.7,49
1248.5,77.15,0,-196,9.999747,0,3,0,0,-2.1,38
1242,64.02,2604,-168,9.999747,0,3,0,0,1,38
1237.5,76.66,0,-196,9.999747,0,3,0,0,-0.6,38
1193,61.05,2421.904,-168,9.999747,0,3,0,0,1.5,38
1358,48.03,2660,-140,9.999747,0,3,0,0,3.1,49
1089.5,47.53,1599.032,-140,9.999747,0,3,0,0,1.7,49
890,66.72,395.5,-168,9.999747,0,3,0,0,0,38
1328.5,81.79,0,-196,9.999747,0,3,0,0,-2.7,38
1205,62.61,2579.5,-168,9.999747,0,3,0,0,3.1,38
1184.5,73.48,0,-196,9.999747,0,3,0,0,-1.01920514,38
1262,54.46,197.903,-140,9.999747,0,3,0,0,1.9,49
1247.5,77.15,0,-196,9.999747,0,3,0,0,-1,38
898,66.74,947.674,-168,9.999747,0,3,0,0,-0.4,38
1261,77.84,0,-196,9.999747,0,3,0,0,-3.1,38
1111,47.9,2635.5,-112,9.999747,0,3,0,0,4.2,49
907.5,67.4,2425.294,-140,9.999747,0,3,0,0,1,38
899,66.78,2411.5,-140,9.999747,0,3,0,0,0.6,38
904,67.34,1711.5,-140,9.999747,0,3,0,0,0.6,38
891,66.34,2355.052,-140,9.999747,0,3,0,0,0.6,38
1017.5,74.89,0,-140,9.999747,0,3,0,0,-2.7,49
1018.5,62.39,2635.5,-162.0968,9.999747,0,3,0,0,2.7,38
926.5,69.38,339.5,-168,9.999747,0,3,0,0,-1,38
1089.5,67.34,459.9749,-168,9.999747,0,3,0,0,-0.6,38
933.5,69.84,1151.5,-168,9.999747,0,3,0,0,0.4,38
1208.5,43.11,2607.5,-140,9.999747,0,3,0,0,4.8,49
981.5,73.9,0,-168,9.999747,0,3,0,0,-0.4,38
1176,72.72,955.5,-168,9.999747,0,3,0,0,-0.4,38
899,67.34,2187.5,-140,9.999747,0,3,0,0,1.3,38
880.5,65.79,1011.5,-140,9.999747,0,3,0,0,-0.6,38
1192.5,73.65,0,-196,9.999747,0,3,0,0,-1.9,38
1312.5,80.77,0,-196,9.999747,0,3,0,0,-2.7,38
1188.5,73.7,0,-196,9.999747,0,3,0,0,-1,38
1065.5,65.61,1485.18,-168,9.999747,0,3,0,0,1.3,38
1152.5,41.29,2632,-112,9.999747,0,3,0,0,4.8,49
995,51.85,1963.5,-112,9.999747,0,3,0,0,0.6,49
1041.5,61.15,572.0751,-168,9.999747,0,3,0,0,2.7,38
885.5,66.37,2371.63,-140,9.999747,0,3,0,0,1.5,38
1693.5,60.71,1262.066,-252,9.999747,0,3,0,0,1.7,38
1335,67.98,2523.5,-194.1494,9.999747,0,3,0,0,0.4,38
1196,60.83,2579.5,-168,9.999747,0,3,0,0,-0.2,38
1309.5,46.34,2632,-140,9.999747,0,3,0,0,4.2,49
1151,70.38,2604,-168,9.999747,0,3,0,0,0.8,38
1060,65.92,640.1791,-196,9.999747,0,3,0,0,0.6,38
1013,52.2,614.1472,-140,9.999747,0,3,0,0,0,49
1135,69.49,2604,-168,9.999747,0,3,0,0,0.8,38
1617.5,69.27,0,-252,9.999747,0,3,0,0,1.3,38
1254,77.27,0,-196,9.999747,0,3,0,0,-2.7,38
1155,71.35,2215.5,-168,9.999747,0,3,0,0,1.9,38
975.5,73.33,0,-168,9.999747,0,3,0,0,-0.4,38
1162,71.65,1739.5,-168,9.999747,0,3,0,0,1.5,38
1095,46.96,1886.928,-140,9.999747,0,3,0,0,2.1,49
918.5,68.6,1531.059,-140,9.999747,0,3,0,0,0.6,38
912,67.95,1739.5,-140,9.999747,0,3,0,0,0.6,38
1324,56.05,2619.289,-140,9.999747,0,3,0,0,2.1,49
1206,61.99,2579.5,-168,9.999747,0,3,0,0,1.7,38
2070.5,62.11,506.3586,-308,9.999747,0,3,0,0,1.7,38
1225,43.42,2607.5,-140,9.999747,0,3,0,0,4.2,49
1205,61.57,0,-168,9.999747,0,3,0,0,-3.8,49
886.5,65.9,2047.5,-140,9.999747,0,3,0,0,1,38
1021,52.98,1454.154,-117.3458,9.999747,0,3,0,0,1.7,49
1278,54.67,1461.907,-196,9.999747,0,3,0,0,2.1,38
942.5,69.97,1263.5,-168,9.999747,0,3,0,0,-0.4,38
1154,71.47,1795.5,-168,9.999747,0,3,0,0,1.5,38
1385,49.5,2464,-140,9.999747,0,3,0,0,3.6,49
900,67.42,1102.462,-168,9.999747,0,3,0,0,0.4,38
1383.5,49.22,2464,-140,9.999747,0,3,0,0,3.6,49
1169.5,41.9,2632,-112,9.999747,0,3,0,0,4.8,49
1152,71.25,1739.5,-168,9.999747,0,3,0,0,1.7,38
1182.5,60.79,2409.341,-168,9.999747,0,3,0,0,1.5,38
905.5,67.53,1067.5,-168,9.999747,0,3,0,0,-0.2,38
1148,70.89,2467.5,-168,9.999747,0,3,0,0,2.5,38
901,66.9,1823.5,-168,9.999747,0,3,0,0,0.6,38
1139,70.36,2439.5,-168,9.999747,0,3,0,0,2.3,38
880.5,66.12,731.5,-168,9.999747,0,3,0,0,0.4,38
1207,74.99,1127.692,-196,9.999747,0,3,0,0,0.4,38
1281.5,54.41,2632,-140,9.999747,0,3,0,0,2.1,49
940.5,69.77,151.2101,-168,9.999747,0,3,0,0,-1,38
1201.5,74.23,615.7336,-196,9.999747,0,3,0,0,-0.4,38
1195,88.85,0,-168,9.999747,0,3,0,0,-2.5,49
1156.5,71.46,2215.5,-168,9.999747,0,3,0,0,1.7,38
1071,55.56,2355.5,-168,9.999747,0,3,0,0,2.3,38
1268.5,78.1,0,-196,9.999747,0,3,0,0,-2.5,38
1156.5,71.6,1683.5,-168,9.999747,0,3,0,0,1.5,38
1144,57.65,525.8828,-140,9.999747,0,3,0,0,-1.7,49
936,70.1,1143.095,-168,9.999747,0,3,0,0,0.4,38
1138.5,70.3,2411.5,-168,9.999747,0,3,0,0,2.3,38
1121.5,58.3,983.5,-140,9.999747,0,3,0,0,0.6,49
1198.5,52.85,66.53954,-168,9.999747,0,3,0,0,3.8,49
1156,41.28,2632,-112,9.999747,0,3,0,0,4.8,49
1000,51.13,932.2485,-140,9.999747,0,3,0,0,0,49
938.5,69.9,1323.017,-168,9.999747,0,3,0,0,-0.4,38
1088,58.52,1935.355,-140,9.999747,0,3,0,0,2.3,49
1080,46.77,2635.5,-112,9.999747,0,3,0,0,4,49
1169.5,59.43,2579.5,-168,9.999747,0,3,0,0,-0.2,38
902.5,66.9,955.5,-168,9.999747,0,3,0,0,-0.2,38
1098.5,57.18,731.5,-140,9.999747,0,3,0,0,0.2,49
1164,72.11,2131.5,-168,9.999747,0,3,0,0,1.7,38
1159.5,71.7,1739.5,-168,9.999747,0,3,0,0,1.5,38
1211.5,61.82,0,-168,9.999747,0,3,0,0,-3.8,49
1199,73.2,1815.146,-168,9.999747,0,3,0,0,-1.7,38
1062,54.49,2398.123,-168,9.999747,0,3,0,0,2.1,38
906,67.43,1540.841,-168,9.999747,0,3,0,0,0.6,38
1210.5,75.02,1305.997,-196,9.999747,0,3,0,0,0.4,38
1070,65.67,1538.469,-168,9.999747,0,3,0,0,1.246097225,38
897.5,67.13,787.5,-168,9.999747,0,3,0,0,-0.2,38
1008,75.25,0,-168,9.999747,0,3,0,0,-1.9,38
1289,79.17,0,-196,9.999747,0,3,0,0,-2.7,38
1203.5,62.76,2579.5,-168,9.999747,0,3,0,0,3.4,38
1056,64.98,1957.444,-168,9.999747,0,3,0,0,1.9,38
1126,58.27,1179.5,-140,9.999747,0,3,0,0,0.6,49
1162.5,71.86,2131.243,-168,9.999747,0,3,0,0,1.7,38
1082.5,67.34,479.5,-168,9.999747,0,3,0,0,-0.6,38
888,66.38,1795.5,-168,9.999747,0,3,0,0,0.6,38
1157.5,71.57,1711.5,-168,9.999747,0,3,0,0,1.5,38
869.5,65.19,2240.297,-140,9.999747,0,3,0,0,1.5,38
942,70.49,3.5,-168,9.999747,0,3,0,0,-1.3,38
1105.5,57.34,1965.324,-168,9.999747,0,3,0,0,2.1,38
893,66.68,2408.604,-140,9.999747,0,3,0,0,0.6,38
1162,71.82,1683.5,-168,9.999747,0,3,0,0,1.5,38
1163.5,72.07,2047.5,-168,9.999747,0,3,0,0,1.7,38
1167.5,72.15,1991.5,-168,9.999747,0,3,0,0,1.5,38
1107,47.2,2003.707,-140,9.999747,0,3,0,0,1.7,49
1427,41.83,2688,-140,9.999747,0,3,0,0,4.8,49
1218,75.13,0,-196,9.999747,0,3,0,0,-1.9,38
904.5,67.39,2075.5,-140,9.999747,0,3,0,0,1.3,38
1277,65.77,0,-168,9.999747,0,3,0,0,-3.8,49
1136,84.37,0,-168,9.999747,0,3,0,0,-4,49
1185.5,73.25,283.5,-196,9.999747,0,3,0,0,-1.9,38
1192,88.79,0,-168,9.999747,0,3,0,0,-2.5,49
900.5,66.52,143.5,-168,9.999747,0,3,0,0,-1.5,38
921,69.11,849.1876,-168,9.999747,0,3,0,0,0.4,38
1166.5,72.23,1963.5,-168,9.999747,0,3,0,0,1.3,38
1073.5,55.63,2322.592,-168,9.999747,0,3,0,0,2.3,38
1262.5,79.04,0,-196,9.999747,0,3,0,0,-3.1,38
1161,41.31,2632,-112,9.999747,0,3,0,0,4.2,49
879.5,65.55,1095.5,-140,9.999747,0,3,0,0,-0.6,38
1192.5,73.62,0,-196,9.999747,0,3,0,0,-1,38
1077.5,55.82,2271.5,-168,9.999747,0,3,0,0,2.3,38
1077,56.11,787.5,-140,9.999747,0,3,0,0,0.2,49
1144.5,70.66,2299.5,-168,9.999747,0,3,0,0,2.1,38
1132,48.6,2632,-112,9.999747,0,3,0,0,2.9,49
990,51.77,1627.5,-112,9.999747,0,3,0,0,1.7,49
1246.5,76.98,0,-196,9.999747,0,3,0,0,-1,38
1144,70.96,1963.5,-168,9.999747,0,3,0,0,1.9,38
843.5,63.27,2128.302,-140,9.999747,0,3,0,0,2.7,38
1087.5,47.07,2635.5,-112,9.999747,0,3,0,0,4.2,49
875,65.33,2326.444,-140,9.999747,0,3,0,0,1.5,38
1142,70.69,2355.5,-168,9.999747,0,3,0,0,2.3,38
1008,75.27,0,-168,9.999747,0,3,0,0,-0.8,38
954.5,71.75,119.7883,-168,9.999747,0,3,0,0,0.4,38
1165.5,72.06,2047.5,-168,9.999747,0,3,0,0,1.7,38
1205.5,74.25,0,-196,9.999747,0,3,0,0,-1.7,38
1264.5,77.95,0,-196,9.999747,0,3,0,0,-2.3,38
968,71.22,0,-140,9.999747,0,3,0,0,-4.6,49
906.5,67.48,1998.753,-160.7471,9.999747,0,3,0,0,0.6,38
1150.5,71.23,2187.5,-168,9.999747,0,3,0,0,1.9,38
908,67.85,1991.5,-168,9.999747,0,3,0,0,0.6,38
967.5,71.03,0,-140,9.999747,0,3,0,0,-2.7,49
977.5,72.94,0,-140,9.999747,0,3,0,0,-2.931547997,49
906.5,67.69,1935.5,-168,9.999747,0,3,0,0,0.6,38
1051,54.75,983.5,-140,9.999747,0,3,0,0,0.6,49
1345,68.77,2467.5,-196,9.999747,0,3,0,0,0.4,38
1019.5,63.47,2068.057,-140,9.999747,0,3,0,0,2.3,49
918.5,68.34,1627.5,-140,9.999747,0,3,0,0,0.6,38
910.5,67.71,2406.045,-140,9.999747,0,3,0,0,1,38
1256.5,77.55,0,-196,9.999747,0,3,0,0,-2.1,38
875.5,65.57,2310.087,-140,9.999747,0,3,0,0,1.5,38
1104.5,48.5,920.0596,-140,9.999747,0,3,0,0,3.1,49
1153.5,71.33,1907.5,-168,9.999747,0,3,0,0,1.5,38
1343.5,47,2660,-140,9.999747,0,3,0,0,1.7,49
908,67.81,2125.954,-168,9.999747,0,3,0,0,0.6,38
1247.5,77.17,0,-196,9.999747,0,3,0,0,-1,38
914.5,68.38,1322.753,-140,9.999747,0,3,0,0,-0.4,38
1156.5,71.59,2103.5,-168,9.999747,0,3,0,0,1.7,38
857.5,64.51,2240,-140,9.999747,0,3,0,0,1.5,38
1151,71.09,2131.5,-168,9.999747,0,3,0,0,1.7,38
1250,77.22,0,-196,9.999747,0,3,0,0,-2.1,38
1222,75.12,0,-196,9.999747,0,3,0,0,-2.1,38
1200,42.97,2607.5,-140,9.999747,0,3,0,0,4.8,49
941,70.11,1144.041,-168,9.999747,0,3,0,0,-0.4,38
1315,67.45,0,-196,9.999747,0,3,0,0,-3.8,49
889.5,66.27,787.5,-140,9.999747,0,3,0,0,-1,38
1219.5,75.38,356.3491,-196,9.999747,0,3,0,0,-1.9,38
1060,55.52,85.37126,-140,9.999747,0,3,0,0,-2.7,49
1066,65.77,1369.561,-168,9.999747,0,3,0,0,1,38
883,64.51,0,-138.3256,9.999747,0,3,0,0,-2.7,49
945,70.42,830.2918,-168,9.999747,0,3,0,0,-0.4,38
1212.5,42.74,2607.5,-112,9.999747,0,3,0,0,4.2,49
1161,71.9,1683.5,-168,9.999747,0,3,0,0,1.7,38
978,72.84,0,-140,9.999747,0,3,0,0,-2.7,49
917.5,60.6,0,-125.2195,9.999747,0,3,0,0,-2.133449738,49
1005.5,75.2,0,-168,9.999747,0,3,0,0,-1.9,38
1329.5,47.14,2573.083,-140,9.999747,0,3,0,0,4.2,49
1219.5,43.16,2607.5,-112,9.999747,0,3,0,0,4.2,49
979,71.91,0,-140,9.999747,0,3,0,0,-2.7,49
902,67.28,1543.5,-140,9.999747,0,3,0,0,0.6,38
920,68.93,683.2691,-168,9.999747,0,3,0,0,-1,38
1058,80.94,0,-140,9.999747,0,3,0,0,2.7,49
1120,70.69,960.2571,-196,9.999747,0,3,0,0,0.4,38
1217.5,75.41,0,-196,9.999747,0,3,0,0,-1.9,38
907,67.69,1960.569,-168,9.999747,0,3,0,0,0.6,38
904.5,67.46,2412.125,-140,9.999747,0,3,0,0,1,38
1312,81.02,0,-196,9.999747,0,3,0,0,-2.9,38
1460.5,42.63,2663.5,-140,9.999747,0,3,0,0,4.8,49
966.5,72.83,0,-168,9.999747,0,3,0,0,0.4,38
1201,61.9,2579.5,-168,9.999747,0,3,0,0,1.7,38
934,69.65,1431.5,-168,9.999747,0,3,0,0,0.4,38
1268.5,65.98,0,-168,9.999747,0,3,0,0,-3.8,49
1152,71.23,2159.5,-168,9.999747,0,3,0,0,1.9,38
1150.5,40.83,2632,-112,9.999747,0,3,0,0,4.2,49
1145,40.99,2632,-112,9.999747,0,3,0,0,4.2,49
838.5,63,1448.81,-140,9.999747,0,3,0,0,2.7,38
1430.5,50.64,2435.219,-140,9.999747,0,3,0,0,3.6,49
1299.5,79.83,0,-196,9.999747,0,3,0,0,-2.7,38
1236,76.41,0,-196,9.999747,0,3,0,0,-3.1,38
1166,72.08,2020.712,-168,9.999747,0,3,0,0,1.5,38
1161,71.68,1739.5,-168,9.999747,0,3,0,0,1.5,38
1302.5,80.14,0,-196,9.999747,0,3,0,0,-2.9,38
1156,71.62,2075.5,-168,9.999747,0,3,0,0,1.7,38
1323,81.39,0,-196,9.999747,0,3,0,0,-2.7,38
1187.5,72.6,2579.5,-168,9.999747,0,3,0,0,0.8,38
874.5,65.55,1235.5,-140,9.999747,0,3,0,0,0.4,38
901,67.02,2429.465,-140,9.999747,0,3,0,0,1.3,38
1246,77.18,0,-196,9.999747,0,3,0,0,-1,38
1093.5,69.28,227.5,-196,9.999747,0,3,0,0,0.8,38
925,68.87,1375.5,-157.6078,9.999747,0,3,0,0,0.4,38
899,67.29,2215.5,-140,9.999747,0,3,0,0,1.3,38
1040,54.14,1319.5,-140,9.999747,0,3,0,0,1.3,49
1049,54.42,1515.5,-140,9.999747,0,3,0,0,1.3,49
934.5,69.78,1179.5,-168,9.999747,0,3,0,0,0.4,38
1121,49.28,2165.538,-140,9.999747,0,3,0,0,4,49
908,67.64,1767.5,-140,9.999747,0,3,0,0,0.6,38
900,67.15,2423.447,-140,9.999747,0,3,0,0,1,38
898.5,67.33,1067.5,-140,9.999747,0,3,0,0,-0.2,38
1203.5,62.67,2579.5,-168,9.999747,0,3,0,0,3.362870747,38
1158.5,41.57,2632,-112,9.999747,0,3,0,0,4.8,49
1145,70.71,2383.5,-168,9.999747,0,3,0,0,2.3,38
962.5,72,0,-140,9.999747,0,3,0,0,-0.8,49
974.5,72.48,0,-140,9.999747,0,3,0,0,-1.9,49
1157,71.65,1739.5,-168,9.999747,0,3,0,0,1.5,38
882,65.86,260.8562,-168,9.999747,0,3,0,0,-0.8,38
1188.5,88.18,0,-168,9.999747,0,3,0,0,-3.4,49
1168.5,72.23,1935.5,-168,9.999747,0,3,0,0,1.5,38
1231.5,76.06,0,-196,9.999747,0,3,0,0,-1.9,38
969,72.17,0,-140,9.999747,0,3,0,0,-2.7,49
1092,47.07,2635.5,-112,9.999747,0,3,0,0,4.2,49
1137.5,70.4,2215.331,-168,9.999747,0,3,0,0,2.5,38
1097,47.34,2635.5,-112,9.999747,0,3,0,0,4.2,49
1152,70.69,2604,-168,9.999747,0,3,0,0,0.8,38
1375,48.89,2467.5,-140,9.999747,0,3,0,0,4.2,49
1162,41.69,2632,-112,9.999747,0,3,0,0,4.8,49
1136.5,70.48,2159.5,-168,9.999747,0,3,0,0,2.5,38
1142,40.9,2632,-112,9.999747,0,3,0,0,4.2,49
902,67.48,2017.801,-140,9.999747,0,3,0,0,0.6,38
1372.5,85.24,0,-224,9.999747,0,3,0,0,0,38
1200.5,74.08,979.7092,-196,9.999747,0,3,0,0,-0.4,38
1049,64.44,2161.408,-168,9.999747,0,3,0,0,2.7,38
1188.5,73.58,0,-196,9.999747,0,3,0,0,-1,38
